,model,balanced_accuracy,accuracy,f1_weighted,f1_macro,precision_weighted,recall_weighted,cohen_kappa,matthews_corrcoef
125,Random Forest,0.5166666666666667,0.5384615384615384,0.5150746689208228,0.5067155067155067,0.5512820512820512,0.5384615384615384,0.2844036697247707,0.3053927824176515
126,Random Forest,0.7000000000000001,0.6923076923076923,0.6800976800976801,0.6867724867724867,0.6820512820512821,0.6923076923076923,0.5357142857142857,0.5405624776173353
127,Random Forest,0.39999999999999997,0.38461538461538464,0.3696581196581196,0.3796296296296296,0.3743589743589744,0.38461538461538464,0.08771929824561409,0.0900937462695559
128,Random Forest,0.43333333333333335,0.46153846153846156,0.44455544455544455,0.42099567099567103,0.43589743589743585,0.46153846153846156,0.18018018018018034,0.181848241863327
129,Random Forest,0.6833333333333332,0.6923076923076923,0.7023199023199023,0.6867724867724867,0.7435897435897435,0.6923076923076923,0.5398230088495576,0.5546371376831473
130,Random Forest,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.611111111111111,0.6269230769230769,0.6153846153846154,0.424778761061947,0.42857142857142855
131,Random Forest,0.6,0.6153846153846154,0.5897435897435896,0.5833333333333334,0.6043956043956044,0.6153846153846154,0.40909090909090906,0.42521003213538067
132,Random Forest,0.6166666666666667,0.6153846153846154,0.6205128205128205,0.6222222222222222,0.6923076923076923,0.6153846153846154,0.4196428571428571,0.43548397353839696
133,Random Forest,0.7666666666666666,0.7692307692307693,0.758974358974359,0.7555555555555555,0.8205128205128205,0.7692307692307693,0.6517857142857142,0.6763900014532548
134,Random Forest,0.6666666666666666,0.6923076923076923,0.6717948717948719,0.6444444444444445,0.6923076923076923,0.6923076923076923,0.5357142857142857,0.5559369874958259
135,Random Forest,0.5499999999999999,0.5384615384615384,0.5116934347703578,0.5067155067155067,0.6752136752136753,0.5384615384615384,0.32173913043478264,0.3908838428119389
136,Random Forest,0.7666666666666666,0.7692307692307693,0.7765567765567766,0.7746031746031746,0.8,0.7692307692307693,0.6517857142857142,0.6576843477677581
137,Random Forest,0.5166666666666667,0.5384615384615384,0.5136094674556213,0.5051282051282051,0.6538461538461539,0.5384615384615384,0.2844036697247707,0.31225639855983484
138,Random Forest,0.6,0.6153846153846154,0.6202686202686203,0.6052910052910053,0.6358974358974359,0.6153846153846154,0.4196428571428572,0.4234406074669127
139,Random Forest,0.75,0.7692307692307693,0.7655677655677656,0.746031746031746,0.7743589743589744,0.7692307692307693,0.6517857142857144,0.6576843477677581
140,Random Forest,0.6166666666666667,0.6153846153846154,0.62004662004662,0.6262626262626262,0.6846153846153846,0.6153846153846154,0.4144144144144145,0.42621835708013317
141,Random Forest,0.7166666666666667,0.6923076923076923,0.6798201798201797,0.6948051948051948,0.7399267399267399,0.6923076923076923,0.543859649122807,0.5800729211379678
142,Random Forest,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.5277777777777778,0.55,0.5384615384615384,0.3097345132743363,0.3125
143,Random Forest,0.6,0.6153846153846154,0.6324786324786325,0.611111111111111,0.6615384615384615,0.6153846153846154,0.424778761061947,0.42857142857142855
144,Random Forest,0.6,0.6153846153846154,0.5874125874125874,0.5757575757575758,0.7179487179487178,0.6153846153846154,0.4144144144144144,0.44362213114101423
145,Random Forest,0.45,0.46153846153846156,0.46253746253746253,0.4556277056277056,0.47435897435897434,0.46153846153846156,0.18018018018018012,0.181848241863327
146,Random Forest,0.4666666666666666,0.46153846153846156,0.46153846153846156,0.46296296296296297,0.46923076923076923,0.46153846153846156,0.19469026548672574,0.19642857142857142
147,Random Forest,0.6166666666666667,0.6153846153846154,0.6053946053946053,0.6103896103896104,0.6025641025641025,0.6153846153846154,0.4144144144144144,0.41825095628565206
148,Random Forest,0.75,0.7692307692307693,0.7564102564102563,0.75,0.8131868131868132,0.7692307692307693,0.6454545454545455,0.6708869395913784
149,Random Forest,0.7833333333333333,0.7692307692307693,0.767094017094017,0.7685185185185185,0.8153846153846154,0.7692307692307693,0.6578947368421053,0.6757030970216692
150,Gradient Boosting,0.6666666666666666,0.6923076923076923,0.6768103691180614,0.6691086691086691,0.7532051282051282,0.6923076923076923,0.5229357798165137,0.5615286644453592
151,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.6273726273726273,0.6341991341991342,0.6538461538461539,0.6153846153846154,0.4144144144144144,0.41825095628565206
152,Gradient Boosting,0.48333333333333334,0.46153846153846156,0.44999999999999996,0.4666666666666666,0.46153846153846156,0.46153846153846156,0.20175438596491235,0.20912547814282603
153,Gradient Boosting,0.5166666666666667,0.5384615384615384,0.5323565323565324,0.51005291005291,0.5333333333333333,0.5384615384615384,0.3035714285714287,0.30631873731649006
154,Gradient Boosting,0.85,0.8461538461538461,0.8461538461538461,0.85,0.8461538461538461,0.8461538461538461,0.7678571428571429,0.7678571428571429
155,Gradient Boosting,0.5499999999999999,0.5384615384615384,0.505006105006105,0.51005291005291,0.5,0.5384615384615384,0.3097345132743362,0.31823442326082224
156,Gradient Boosting,0.6666666666666666,0.6923076923076923,0.6497041420118344,0.6397435897435898,0.7788461538461539,0.6923076923076923,0.5229357798165137,0.5741488618680834
157,Gradient Boosting,0.7000000000000001,0.6923076923076923,0.6837606837606838,0.6851851851851851,0.6884615384615385,0.6923076923076923,0.5398230088495576,0.5446428571428571
158,Gradient Boosting,0.85,0.8461538461538461,0.8517704517704517,0.8486772486772486,0.8974358974358974,0.8461538461538461,0.7699115044247787,0.7910398521054723
159,Gradient Boosting,0.45,0.46153846153846156,0.4673992673992674,0.4507936507936508,0.49358974358974356,0.46153846153846156,0.19469026548672563,0.20003306604965967
160,Gradient Boosting,0.4666666666666666,0.46153846153846156,0.4413364413364413,0.441077441077441,0.47802197802197804,0.46153846153846156,0.19469026548672574,0.20788046015507497
161,Gradient Boosting,0.9333333333333332,0.9230769230769231,0.9230769230769231,0.9259259259259259,0.9384615384615385,0.9230769230769231,0.8849557522123894,0.8928571428571429
162,Gradient Boosting,0.6833333333333332,0.6923076923076923,0.6863136863136863,0.6829004329004329,0.6923076923076923,0.6923076923076923,0.5315315315315315,0.5364523134968145
163,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.6293706293706293,0.6262626262626262,0.7280219780219781,0.6153846153846154,0.424778761061947,0.4535573676110727
164,Gradient Boosting,0.8333333333333334,0.8461538461538461,0.8282828282828282,0.8215488215488215,0.8743589743589744,0.8461538461538461,0.7657657657657658,0.78757739895242
165,Gradient Boosting,0.7833333333333333,0.7692307692307693,0.7663003663003664,0.7746031746031745,0.8012820512820512,0.7692307692307693,0.654867256637168,0.6728384948943098
166,Gradient Boosting,0.6333333333333333,0.6153846153846154,0.6068376068376069,0.6203703703703703,0.6076923076923078,0.6153846153846154,0.424778761061947,0.42857142857142855
167,Gradient Boosting,0.45,0.46153846153846156,0.46253746253746253,0.4556277056277056,0.47435897435897434,0.46153846153846156,0.18018018018018012,0.181848241863327
168,Gradient Boosting,0.6666666666666666,0.6923076923076923,0.6717948717948719,0.6444444444444445,0.6923076923076923,0.6923076923076923,0.5357142857142858,0.5559369874958259
169,Gradient Boosting,0.6,0.6153846153846154,0.5874125874125874,0.5757575757575758,0.7179487179487178,0.6153846153846154,0.4144144144144144,0.44362213114101423
170,Gradient Boosting,0.6833333333333332,0.6923076923076923,0.6973026973026973,0.6948051948051948,0.7179487179487178,0.6923076923076923,0.5315315315315315,0.5364523134968145
171,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.6166666666666667,0.6153846153846154,0.6153846153846154,0.4196428571428571,0.41964285714285715
172,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.5827505827505827,0.5757575757575758,0.618131868131868,0.6153846153846154,0.424778761061947,0.4535573676110727
173,Gradient Boosting,0.75,0.7692307692307693,0.7564102564102563,0.75,0.8131868131868132,0.7692307692307693,0.6454545454545455,0.6708869395913784
174,Gradient Boosting,0.7833333333333333,0.7692307692307693,0.767094017094017,0.7685185185185185,0.8153846153846154,0.7692307692307693,0.6578947368421053,0.6757030970216692
175,K-Nearest Neighbors,0.5833333333333334,0.6153846153846154,0.5727810650887574,0.5564102564102564,0.7019230769230769,0.6153846153846154,0.4036697247706422,0.44320263021395917
176,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5205128205128204,0.5222222222222223,0.6571428571428571,0.5384615384615384,0.2909090909090909,0.3118724702341802
177,K-Nearest Neighbors,0.4666666666666666,0.46153846153846156,0.44102564102564096,0.4444444444444445,0.46153846153846156,0.46153846153846156,0.1875,0.19457794562353906
178,K-Nearest Neighbors,0.21666666666666667,0.23076923076923078,0.24175824175824176,0.22857142857142856,0.2564102564102564,0.23076923076923078,-0.1607142857142856,-0.16216874328520062
179,K-Nearest Neighbors,0.5499999999999999,0.5384615384615384,0.5512820512820512,0.5555555555555555,0.6794871794871794,0.5384615384615384,0.3157894736842106,0.3546496828075953
180,K-Nearest Neighbors,0.45,0.46153846153846156,0.4230769230769231,0.4166666666666667,0.3956043956043956,0.46153846153846156,0.17272727272727273,0.17953312467938293
181,K-Nearest Neighbors,0.6166666666666667,0.6153846153846154,0.6168498168498169,0.6126984126984127,0.6474358974358974,0.6153846153846154,0.4247787610619469,0.4364357804719847
182,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5516705516705517,0.5521885521885521,0.6230769230769231,0.5384615384615384,0.2972972972972975,0.30576534312270426
183,K-Nearest Neighbors,0.6166666666666667,0.6153846153846154,0.6239316239316239,0.6203703703703703,0.6423076923076922,0.6153846153846154,0.424778761061947,0.42857142857142855
184,K-Nearest Neighbors,0.4166666666666667,0.38461538461538464,0.3333333333333333,0.3611111111111111,0.3076923076923077,0.38461538461538464,0.10344827586206895,0.12087344460380704
185,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5268065268065267,0.5151515151515151,0.5741758241758241,0.5384615384615384,0.3097345132743363,0.33071891388307384
186,K-Nearest Neighbors,0.6833333333333332,0.6923076923076923,0.6863136863136863,0.6829004329004329,0.6923076923076923,0.6923076923076923,0.5315315315315315,0.5364523134968145
187,K-Nearest Neighbors,0.6,0.6153846153846154,0.608058608058608,0.6031746031746031,0.63003663003663,0.6153846153846154,0.40909090909090895,0.42102066856787984
188,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.3035714285714287,0.30357142857142855
189,K-Nearest Neighbors,0.6,0.6153846153846154,0.6202686202686203,0.6052910052910053,0.6358974358974359,0.6153846153846154,0.4196428571428572,0.4234406074669127
190,K-Nearest Neighbors,0.6166666666666667,0.6153846153846154,0.62004662004662,0.6262626262626262,0.6846153846153846,0.6153846153846154,0.4144144144144145,0.42621835708013317
191,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5448717948717948,0.5277777777777778,0.6538461538461539,0.5384615384615384,0.3157894736842106,0.3546496828075953
192,K-Nearest Neighbors,0.45,0.46153846153846156,0.45641025641025645,0.4444444444444445,0.48717948717948717,0.46153846153846156,0.1875,0.19457794562353906
193,K-Nearest Neighbors,0.4666666666666666,0.46153846153846156,0.4487179487179487,0.4444444444444444,0.5256410256410257,0.46153846153846156,0.20175438596491235,0.22658174179374144
194,K-Nearest Neighbors,0.6166666666666667,0.6153846153846154,0.600887573964497,0.5884615384615385,0.8290598290598291,0.6153846153846154,0.4298245614035088,0.5242516033258683
195,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5433455433455433,0.5386243386243386,0.5589743589743589,0.5384615384615384,0.3035714285714285,0.30631873731649006
196,K-Nearest Neighbors,0.3,0.3076923076923077,0.26495726495726496,0.25925925925925924,0.23296703296703297,0.3076923076923077,-0.06363636363636371,-0.06822210286372692
197,K-Nearest Neighbors,0.19999999999999998,0.23076923076923078,0.1775147928994083,0.15384615384615385,0.14423076923076922,0.23076923076923078,-0.19266055045871555,-0.20687898163776391
198,K-Nearest Neighbors,0.5333333333333333,0.5384615384615384,0.5174825174825174,0.5151515151515151,0.5307692307692308,0.5384615384615384,0.2972972972972975,0.30576534312270426
199,K-Nearest Neighbors,0.7833333333333333,0.7692307692307693,0.775974025974026,0.7781385281385281,0.868131868131868,0.7692307692307693,0.6578947368421053,0.7017011142797998
200,MLP Neural Network,0.45,0.46153846153846156,0.45594405594405596,0.4484848484848485,0.6025641025641025,0.46153846153846156,0.18018018018018012,0.19287918745261487
201,MLP Neural Network,0.31666666666666665,0.3076923076923077,0.2274819197896121,0.22792022792022792,0.1987179487179487,0.3076923076923077,-0.03539823008849541,-0.0445435403187374
202,MLP Neural Network,0.4666666666666666,0.46153846153846156,0.3589743589743589,0.35555555555555557,0.3076923076923077,0.46153846153846156,0.1875,0.2218529918662356
203,MLP Neural Network,0.16666666666666666,0.15384615384615385,0.0879120879120879,0.09523809523809523,0.06153846153846154,0.15384615384615385,-0.22222222222222232,-0.3171675237082733
204,MLP Neural Network,0.5833333333333334,0.5384615384615384,0.41025641025641024,0.4444444444444444,0.3384615384615385,0.5384615384615384,0.33333333333333337,0.4120126991801518
205,MLP Neural Network,0.3,0.3076923076923077,0.31080031080031084,0.3063973063973064,0.3435897435897436,0.3076923076923077,-0.054054054054053946,-0.05559369874958259
206,MLP Neural Network,0.3833333333333333,0.38461538461538464,0.3129520052596976,0.301994301994302,0.2948717948717948,0.38461538461538464,0.07964601769911517,0.10022296571715915
207,MLP Neural Network,0.3833333333333333,0.38461538461538464,0.3129520052596976,0.301994301994302,0.2948717948717948,0.38461538461538464,0.07964601769911517,0.10022296571715915
208,MLP Neural Network,0.5,0.46153846153846156,0.3468531468531469,0.3757575757575758,0.27838827838827834,0.46153846153846156,0.2222222222222222,0.26805548212375485
209,MLP Neural Network,0.25,0.23076923076923078,0.1758241758241758,0.19047619047619047,0.1641025641025641,0.23076923076923078,-0.11111111111111116,-0.15858376185413664
210,MLP Neural Network,0.3,0.3076923076923077,0.2517482517482518,0.24242424242424243,0.2161172161172161,0.3076923076923077,-0.05405405405405417,-0.06185895741317419
211,MLP Neural Network,0.5333333333333333,0.5384615384615384,0.4457593688362919,0.42735042735042733,0.4252136752136752,0.5384615384615384,0.3097345132743363,0.3897559777889522
212,MLP Neural Network,0.25,0.23076923076923078,0.12307692307692308,0.13333333333333333,0.0839160839160839,0.23076923076923078,-0.1304347826086958,-0.21367608086182113
213,MLP Neural Network,0.3333333333333333,0.3076923076923077,0.21893491124260356,0.2371794871794872,0.17948717948717946,0.3076923076923077,0.0,0.0
214,MLP Neural Network,0.4166666666666667,0.38461538461538464,0.2909090909090909,0.3151515151515151,0.23443223443223443,0.38461538461538464,0.11111111111111116,0.13402774106187743
215,MLP Neural Network,0.3833333333333333,0.38461538461538464,0.3241758241758242,0.30952380952380953,0.3487179487179487,0.38461538461538464,0.08771929824561409,0.12198750911856665
216,MLP Neural Network,0.39999999999999997,0.38461538461538464,0.27481919789612097,0.2792022792022792,0.2329059829059829,0.38461538461538464,0.07964601769911517,0.10022296571715915
217,MLP Neural Network,0.3833333333333333,0.38461538461538464,0.3076923076923077,0.3,0.2692307692307692,0.38461538461538464,0.0714285714285714,0.08451542547285165
218,MLP Neural Network,0.4166666666666667,0.38461538461538464,0.2958579881656805,0.32051282051282054,0.2564102564102564,0.38461538461538464,0.11111111111111116,0.14476650603589652
219,MLP Neural Network,0.3333333333333333,0.3076923076923077,0.2222222222222222,0.24074074074074073,0.1769230769230769,0.3076923076923077,0.0,0.0
220,MLP Neural Network,0.31666666666666665,0.3076923076923077,0.23296703296703297,0.22857142857142856,0.2762237762237762,0.3076923076923077,-0.01739130434782621,-0.028490144114909487
221,MLP Neural Network,0.25,0.23076923076923078,0.13186813186813187,0.14285714285714285,0.0923076923076923,0.23076923076923078,-0.14035087719298245,-0.19518001458970666
222,MLP Neural Network,0.39999999999999997,0.38461538461538464,0.27197802197802196,0.2738095238095238,0.2512820512820513,0.38461538461538464,0.08771929824561409,0.12198750911856665
223,MLP Neural Network,0.25,0.23076923076923078,0.17094017094017094,0.1851851851851852,0.13846153846153847,0.23076923076923078,-0.11111111111111116,-0.13733756639338393
224,MLP Neural Network,0.5,0.46153846153846156,0.35244755244755244,0.38181818181818183,0.2857142857142857,0.46153846153846156,0.2222222222222222,0.26805548212375485
225,XGBoost,0.5166666666666667,0.5384615384615384,0.5150746689208228,0.5067155067155067,0.5512820512820512,0.5384615384615384,0.2844036697247707,0.3053927824176515
226,XGBoost,0.65,0.6153846153846154,0.568009768009768,0.5915343915343915,0.5923076923076923,0.6153846153846154,0.4347826086956522,0.46328082291318823
227,XGBoost,0.6166666666666667,0.6153846153846154,0.6163836163836164,0.6222943722943722,0.6282051282051282,0.6153846153846154,0.4144144144144144,0.41825095628565206
228,XGBoost,0.3666666666666667,0.38461538461538464,0.38705738705738707,0.3693121693121693,0.39487179487179486,0.38461538461538464,0.07142857142857162,0.07207499701564471
229,XGBoost,0.85,0.8461538461538461,0.8461538461538461,0.8425925925925926,0.8615384615384615,0.8461538461538461,0.7699115044247788,0.7767857142857143
230,XGBoost,0.7166666666666667,0.6923076923076923,0.6710622710622711,0.6793650793650793,0.7743589743589744,0.6923076923076923,0.5478260869565217,0.5837338368706172
231,XGBoost,0.6666666666666666,0.6923076923076923,0.6497041420118344,0.6397435897435898,0.7788461538461539,0.6923076923076923,0.5229357798165137,0.5741488618680834
232,XGBoost,0.5499999999999999,0.5384615384615384,0.5439005439005439,0.5521885521885522,0.6318681318681318,0.5384615384615384,0.3097345132743363,0.33071891388307384
233,XGBoost,0.85,0.8461538461538461,0.8449328449328449,0.8486772486772486,0.8615384615384615,0.8461538461538461,0.7678571428571429,0.7748062179181807
234,XGBoost,0.4666666666666666,0.46153846153846156,0.46435615666384894,0.4554334554334554,0.641025641025641,0.46153846153846156,0.20869565217391306,0.253546276418555
235,XGBoost,0.4666666666666666,0.46153846153846156,0.4487179487179487,0.4444444444444444,0.5256410256410257,0.46153846153846156,0.20175438596491235,0.22658174179374144
236,XGBoost,0.85,0.8461538461538461,0.8517704517704517,0.8486772486772486,0.8974358974358974,0.8461538461538461,0.7699115044247788,0.7910398521054723
237,XGBoost,0.5333333333333333,0.5384615384615384,0.5394605394605394,0.538961038961039,0.5512820512820512,0.5384615384615384,0.29729729729729726,0.3000495990744895
238,XGBoost,0.5166666666666667,0.5384615384615384,0.5333333333333333,0.5111111111111112,0.5641025641025641,0.5384615384615384,0.3035714285714287,0.315030959580968
239,XGBoost,0.75,0.7692307692307693,0.7564102564102563,0.75,0.8131868131868132,0.7692307692307693,0.6454545454545455,0.6708869395913784
240,XGBoost,0.7000000000000001,0.6923076923076923,0.6996336996336996,0.707936507936508,0.7230769230769231,0.6923076923076923,0.5357142857142857,0.5405624776173353
241,XGBoost,0.6333333333333333,0.6153846153846154,0.6068376068376069,0.6203703703703703,0.6076923076923078,0.6153846153846154,0.424778761061947,0.42857142857142855
242,XGBoost,0.5166666666666667,0.5384615384615384,0.5214785214785215,0.5043290043290044,0.5128205128205128,0.5384615384615384,0.29729729729729726,0.3000495990744895
243,XGBoost,0.6833333333333332,0.6923076923076923,0.7008547008547008,0.6851851851851851,0.7230769230769231,0.6923076923076923,0.5398230088495576,0.5446428571428571
244,XGBoost,0.6,0.6153846153846154,0.6153846153846153,0.611111111111111,0.6813186813186813,0.6153846153846154,0.40909090909090906,0.42521003213538067
245,XGBoost,0.5333333333333333,0.5384615384615384,0.5433455433455433,0.5386243386243386,0.5589743589743589,0.5384615384615384,0.3035714285714285,0.30631873731649006
246,XGBoost,0.5333333333333333,0.5384615384615384,0.547008547008547,0.537037037037037,0.5653846153846154,0.5384615384615384,0.3097345132743363,0.3125
247,XGBoost,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.6296296296296297,0.6230769230769231,0.6153846153846154,0.424778761061947,0.42857142857142855
248,XGBoost,0.75,0.7692307692307693,0.7564102564102563,0.75,0.8131868131868132,0.7692307692307693,0.6454545454545455,0.6708869395913784
249,XGBoost,0.7666666666666666,0.7692307692307693,0.7570207570207571,0.7534391534391535,0.758974358974359,0.7692307692307693,0.6517857142857144,0.6576843477677581
